"","x"
"144450",86
"144451",86
"144452",86.4
"144453",86.4
"144454",84.4
"144455",83.1
"144456",82.8
"144457",82.4
"144458",82.2
"144459",81.9
"144460",82.2
"144461",80.8
"144462",81
"144463",81.1
"144464",81
"144465",80.8
"144466",80.8
"144467",82.8
"144468",84
"144469",84.2
"144470",84.9
"144471",86
"144472",86.4
"144473",88.2
"144474",88.2
"144475",87.1
"144476",87.4
"144477",85.8
"144478",84.7
"144479",83.5
"144480",82.9
"144481",82
"144482",82.4
"144483",82.9
"144484",82.6
"144485",83.3
"144486",83.1
"144487",83.1
"144488",83.1
"144489",83.1
"144490",83.3
"144491",83.7
"144492",85.1
"144493",85.3
"144494",85.8
"144495",86.2
"144496",87.1
"144497",87.3
"144498",87.3
"144499",87.1
"144500",86.5
"144501",85.3
"144502",85.1
"144503",84.4
"144504",83.8
"144505",83.8
"144506",83.7
"144507",81.5
"144508",81
"144509",81.9
"144510",81.1
"144511",80.4
"144512",81.5
"144513",82
"144514",81.5
"144515",80.1
"144516",81.5
"144517",80.4
"144518",83.1
"144519",79.5
"144520",81.9
"144521",82
"144522",82
"144523",80.6
"144524",81.9
"144525",79.2
"144526",79.3
"144527",80.1
"144528",80.8
"144529",81.1
"144530",82
"144531",82.9
"144532",83.1
"144533",82.9
"144534",82.4
"144535",82.8
"144536",82.8
"144537",82.8
"144538",82.6
"144539",83.1
"144540",84.7
"144541",85.5
"144542",86.2
"144543",86.2
"144544",86.2
"144545",86.4
"144546",86.5
"144547",85.8
"144548",85.8
"144549",85.5
"144550",84.4
"144551",83.8
"144552",83.7
"144553",83.5
"144554",83.5
"144555",82.8
"144556",83.5
"144557",83.1
"144558",82.8
"144559",82.8
"144560",82.8
"144561",82.6
"144562",82.4
"144563",83.1
"144564",84.2
"144565",84.9
"144566",85.1
"144567",86.2
"144568",85.8
"144569",85.6
"144570",86
"144571",86
"144572",86
"144573",85.3
"144574",84.7
"144575",83.8
"144576",83.1
"144577",82.9
"144578",82.9
"144579",82.6
"144580",82.6
"144581",82.4
"144582",82
"144583",81.9
"144584",81.9
"144585",81.5
"144586",81.5
"144587",82
"144588",84
"144589",85.1
"144590",85.3
"144591",85.5
"144592",86.2
"144593",86.7
"144594",87.3
"144595",86.5
"144596",86.2
"144597",85.8
"144598",84.6
"144599",84
"144600",83.5
"144601",83.1
"144602",83.3
"144603",83.5
"144604",83.1
"144605",82.9
"144606",81.7
"144607",81.7
"144608",81.3
"144609",81.7
"144610",81.9
"144611",82
"144612",84.4
"144613",85.5
"144614",84.4
"144615",84.4
"144616",85.8
"144617",87.3
"144618",86.9
"144619",85.8
"144620",86
"144621",85.5
"144622",84.7
"144623",83.8
"144624",83.5
"144625",82.6
"144626",82.9
"144627",83.1
"144628",83.3
"144629",83.1
"144630",82.8
"144631",82.8
"144632",82.8
"144633",82.8
"144634",82.9
"144635",83.5
"144636",84.6
"144637",84.7
"144638",85.5
"144639",86
"144640",86.5
"144641",86.7
"144642",87.1
"144643",86.7
"144644",86.5
"144645",86.4
"144646",85.3
"144647",84.2
"144648",84.2
"144649",83.3
"144650",83.3
"144651",83.3
"144652",83.1
"144653",82.9
"144654",82.8
"144655",82.8
"144656",82.6
"144657",82.6
"144658",82.9
"144659",83.5
"144660",84.6
"144661",85.3
"144662",86
"144663",86.9
"144664",86.5
"144665",86.7
"144666",87.1
"144667",86.9
"144668",86.5
"144669",85.6
"144670",85.3
"144671",84.7
"144672",84.4
"144673",84.2
"144674",84
"144675",83.8
"144676",83.8
"144677",83.5
"144678",83.5
"144679",83.1
"144680",83.1
"144681",83.1
"144682",82.9
"144683",83.3
"144684",85.1
"144685",85.5
"144686",85.8
"144687",87.1
"144688",87.4
"144689",87.4
"144690",87.1
"144691",87.1
"144692",87.1
"144693",85.5
"144694",84.9
"144695",84.4
"144696",83.8
"144697",83.7
"144698",83.5
"144699",83.7
"144700",83.7
"144701",83.3
"144702",83.1
"144703",82.8
"144704",82.6
"144705",82.6
"144706",82.9
"144707",83.1
"144708",84.6
"144709",85.6
"144710",85.6
"144711",86.7
"144712",86.4
"144713",87.3
"144714",87.1
"144715",87.1
"144716",85.6
"144717",84.9
"144718",84.7
"144719",84
"144720",83.7
"144721",83.5
"144722",83.7
"144723",83.8
"144724",82.9
"144725",82.8
"144726",82.2
"144727",82.4
"144728",83.1
"144729",82.2
"144730",81.9
"144731",82.8
"144732",84.9
"144733",85.6
"144734",86
"144735",86.9
"144736",87.3
"144737",86.9
"144738",88
"144739",87.6
"144740",86
"144741",85.5
"144742",84.6
"144743",84
"144744",83.5
"144745",83.1
"144746",82.6
"144747",83.3
"144748",83.1
"144749",83.3
"144750",83.1
"144751",83.3
"144752",82.9
"144753",82.8
"144754",82.8
"144755",83.7
"144756",84.2
"144757",85.1
"144758",85.6
"144759",86.2
"144760",86.4
"144761",87.1
"144762",86.5
"144763",86.4
"144764",86.2
"144765",85.6
"144766",84.4
"144767",83.7
"144768",82.9
"144769",82.8
"144770",82.8
"144771",82.4
"144772",82.2
"144773",81.9
"144774",81.7
"144775",81.1
"144776",81.3
"144777",81
"144778",81.3
"144779",82.9
"144780",84
"144781",84.6
"144782",86.2
"144783",86.7
"144784",87.1
"144785",87.3
"144786",86.5
"144787",86.2
"144788",86
"144789",85.5
"144790",84.7
"144791",84
"144792",83.7
"144793",83.5
"144794",83.3
"144795",83.1
"144796",83.1
"144797",83.1
"144798",82.4
"144799",82
"144800",82.2
"144801",82
"144802",82.6
"144803",83.8
"144804",85.3
"144805",86.2
"144806",86.4
"144807",86.9
"144808",87.3
"144809",87.3
"144810",86.7
"144811",86.7
"144812",86.9
"144813",86.4
"144814",85.8
"144815",85.1
"144816",84.6
"144817",84.6
"144818",84.4
"144819",84
"144820",83.8
"144821",83.5
"144822",83.1
"144823",82.9
"144824",82.9
"144825",82.9
"144826",82.8
"144827",83.5
"144828",84.7
"144829",85.6
"144830",87.1
"144831",87.4
"144832",86.4
"144833",87.1
"144834",87.6
"144835",87.4
"144836",86.4
"144837",85.6
"144838",85.1
"144839",84
"144840",83.8
"144841",83.5
"144842",83.1
"144843",83.1
"144844",82.9
"144845",82.6
"144846",82.4
"144847",82.2
"144848",81.9
"144849",81.7
"144850",82
"144851",82.6
"144852",84.4
"144853",85.8
"144854",85.8
"144855",85.8
"144856",85.8
"144857",85.5
"144858",86.2
"144859",86.2
"144860",86.5
"144861",86.7
"144862",84.9
"144863",84
"144864",83.3
"144865",82.8
"144866",82.8
"144867",82.6
"144868",82.4
"144869",82.4
"144870",82.2
"144871",81.7
"144872",81.5
"144873",81.3
"144874",80.6
"144875",82.4
"144876",84.6
"144877",85.8
"144878",86.9
"144879",85.5
"144880",84.9
"144881",84.9
"144882",84.4
"144883",85.3
"144884",84.7
"144885",84.6
"144886",85.8
"144887",84.6
"144888",83.7
"144889",83.1
"144890",82.8
"144891",81.3
"144892",81.7
"144893",80.8
"144894",80.4
"144895",80.4
"144896",79.2
"144897",78.8
"144898",78.4
"144899",80.1
"144900",85.3
"144901",84.4
"144902",84.4
"144903",84.4
"144904",84.7
"144905",84.6
"144906",84.7
"144907",85.5
"144908",85.5
"144909",85.5
"144910",84.9
"144911",84.4
"144912",84.2
"144913",83.8
"144914",83.5
"144915",82
"144916",81.5
"144917",81.3
"144918",81.3
"144919",78.8
"144920",79.5
"144921",79.7
"144922",79.3
"144923",80.4
"144924",84.9
"144925",85.5
"144926",85.5
"144927",85.6
"144928",86
"144929",86.7
"144930",85.8
"144931",86.7
"144932",87.1
"144933",86.7
"144934",85.6
"144935",84.6
"144936",83.8
"144937",83.3
"144938",83.3
"144939",83.3
"144940",82.9
"144941",83.1
"144942",82.4
"144943",82.4
"144944",83.3
"144945",83.5
"144946",83.3
"144947",84
"144948",85.1
"144949",86.4
"144950",86.7
"144951",86.7
"144952",86.7
"144953",87.3
"144954",87.1
"144955",86.9
"144956",87.3
"144957",86.5
"144958",85.5
"144959",84.9
"144960",84.7
"144961",84.6
"144962",84.2
"144963",84.6
"144964",84.2
"144965",84
"144966",83.7
"144967",83.8
"144968",81.9
"144969",82.4
"144970",82.2
"144971",83.3
"144972",85.8
"144973",86.9
"144974",87.6
"144975",87.8
"144976",88.2
"144977",87.6
"144978",87.8
"144979",87.8
"144980",87.1
"144981",86.9
"144982",85.8
"144983",85.3
"144984",84.6
"144985",84.6
"144986",85.1
"144987",84.7
"144988",84.7
"144989",84.6
"144990",84.2
"144991",84
"144992",84
"144993",84
"144994",84
"144995",84.2
"144996",85.3
"144997",85.8
"144998",86.9
"144999",86.9
"145000",87.6
"145001",87.4
"145002",87.6
"145003",87.8
"145004",87.4
"145005",86.5
"145006",85.8
"145007",85.1
"145008",84.7
"145009",84.2
"145010",84
"145011",83.8
"145012",83.8
"145013",83.8
"145014",83.1
"145015",82.8
"145016",82.6
"145017",82.6
"145018",83.5
"145019",85.5
"145020",86.4
"145021",86.5
"145022",88.2
"145023",87.8
"145024",88.7
"145025",87.8
"145026",87.8
"145027",87.4
"145028",87.4
"145029",86.2
"145030",85.1
"145031",84.6
"145032",84.2
"145033",84
"145034",84
"145035",83.8
"145036",83.5
"145037",83.7
"145038",83.3
"145039",83.5
"145040",83.5
"145041",83.5
"145042",84.6
"145043",85.1
"145044",86.2
"145045",87.1
"145046",88
"145047",88.3
"145048",86.7
"145049",86.2
"145050",87.6
"145051",88.5
"145052",87.8
"145053",86.2
"145054",84.9
"145055",84.7
"145056",84.2
"145057",84
"145058",83.7
"145059",83.3
"145060",83.3
"145061",82.6
"145062",82.4
"145063",81.9
"145064",82.2
"145065",82.2
"145066",83.5
"145067",85.1
"145068",86.5
"145069",86.5
"145070",85.8
"145071",87.4
"145072",87.8
"145073",87.8
"145074",87.8
"145075",86.9
"145076",86.5
"145077",85.8
"145078",84.6
"145079",84
"145080",83.8
"145081",83.3
"145082",83.1
"145083",82.9
"145084",82.6
"145085",82.6
"145086",81.9
"145087",81.3
"145088",82.2
"145089",81.7
"145090",83.5
"145091",85.6
"145092",86.2
"145093",86.4
"145094",87.3
"145095",87.4
"145096",87.3
"145097",87.6
"145098",87.3
"145099",87.4
"145100",86.9
"145101",85.8
"145102",84.9
"145103",83.8
"145104",83.5
"145105",83.5
"145106",83.3
"145107",82.9
"145108",82.4
"145109",83.3
"145110",83.3
"145111",82
"145112",82
"145113",81.5
"145114",84.2
"145115",85.3
"145116",85.6
"145117",86.7
"145118",86.9
"145119",87.1
"145120",86.9
"145121",87.4
"145122",87.4
"145123",86.9
"145124",87.6
"145125",85.8
"145126",84.9
"145127",84.6
"145128",84.9
"145129",84.4
"145130",83.8
"145131",83.5
"145132",83.3
"145133",83.7
"145134",83.3
"145135",84.6
"145136",84.2
"145137",84.2
"145138",84.7
"145139",86
"145140",86.5
"145141",87.4
"145142",87.8
"145143",88.3
"145144",89.1
"145145",88.9
"145146",88.5
"145147",88.2
"145148",86.4
"145149",85.8
"145150",85.1
"145151",83.5
"145152",84.4
"145153",84.2
"145154",83.8
"145155",83.8
"145156",83.7
"145157",83.3
"145158",80.4
"145159",81.7
"145160",81.9
"145161",82
"145162",83.5
"145163",86.4
"145164",86.2
"145165",80.4
"145166",79.7
"145167",82.4
"145168",85.1
"145169",82.2
"145170",82.6
"145171",84.6
"145172",84
"145173",83.7
"145174",83.3
"145175",82.9
"145176",82.8
"145177",83.8
"145178",84.4
"145179",83.8
"145180",84.4
"145181",83.3
"145182",82.9
"145183",81.5
"145184",83.1
"145185",83.5
"145186",80.6
"145187",83.1
"145188",85.6
"145189",86.2
"145190",86
"145191",87.4
"145192",86.7
"145193",86.4
"145194",87.8
"145195",86.9
"145196",87.8
"145197",86.2
"145198",84.6
"145199",84
"145200",84
"145201",83.7
"145202",83.1
"145203",83.1
"145204",83.3
"145205",82.9
"145206",82.6
"145207",82.9
"145208",82.6
"145209",82
"145210",83.3
"145211",84
"145212",88
"145213",86.2
"145214",86.5
"145215",87.1
"145216",86.7
"145217",87.8
"145218",83.8
"145219",85.5
"145220",85.3
"145221",85.1
"145222",84
"145223",83.3
"145224",83.1
"145225",83.1
"145226",82.9
"145227",83.3
"145228",80.8
"145229",81.9
"145230",81.9
"145231",82.2
"145232",83.5
"145233",83.5
"145234",83.8
"145235",84.6
"145236",86.4
"145237",86.5
"145238",86.9
"145239",86.5
"145240",87.8
"145241",87.8
"145242",87.3
"145243",86.7
"145244",86.4
"145245",85.3
"145246",84.2
"145247",82
"145248",83.1
"145249",83.7
"145250",83.8
"145251",83.1
"145252",82.9
"145253",82.8
"145254",82.2
"145255",83.1
"145256",83.3
"145257",83.5
"145258",84
"145259",84
"145260",84
"145261",86.4
"145262",86.7
"145263",82.8
"145264",83.5
"145265",83.7
"145266",81.7
"145267",82
"145268",82.8
"145269",81.5
"145270",81
"145271",80.6
"145272",80.8
"145273",81.5
"145274",81.9
"145275",84
"145276",83.8
"145277",83.8
"145278",83.8
"145279",83.5
"145280",83.7
"145281",83.7
"145282",84.4
"145283",85.3
"145284",86.4
"145285",86.5
"145286",87.1
"145287",87.3
"145288",87.6
"145289",87.1
"145290",87.8
"145291",86.9
"145292",86
"145293",85.1
"145294",83.5
"145295",83.7
"145296",83.5
"145297",83.3
"145298",83.7
"145299",83.8
"145300",82.9
"145301",82.4
"145302",81.7
"145303",81.7
"145304",82
"145305",82.2
"145306",82.9
"145307",81.9
"145308",85.5
"145309",85.8
"145310",86.4
"145311",87.1
"145312",88.2
"145313",87.1
"145314",87.3
"145315",86.7
"145316",85.6
"145317",84.9
"145318",83.7
"145319",83.3
"145320",82.9
"145321",82.6
"145322",82.8
"145323",82.2
"145324",82
"145325",81.9
"145326",81.3
"145327",81.3
"145328",81.3
"145329",81.3
"145330",82.9
"145331",84.9
"145332",85.8
"145333",84.2
"145334",85.3
"145335",86.7
"145336",86.7
"145337",85.8
"145338",86.7
"145339",87.4
"145340",86.4
"145341",83.3
"145342",82.2
"145343",81.7
"145344",81.7
"145345",82
"145346",81.7
"145347",81.7
"145348",81.5
"145349",80.2
"145350",80.4
"145351",80.6
"145352",80.6
"145353",81
"145354",81.3
"145355",84.6
"145356",85.6
"145357",86.5
"145358",87.6
"145359",85.5
"145360",85.8
"145361",88.2
"145362",88.2
"145363",87.6
"145364",86.4
"145365",84.9
"145366",80.6
"145367",81.5
"145368",81
"145369",80.2
"145370",80.6
"145371",80.2
"145372",79.2
"145373",79.5
"145374",78.6
"145375",79.2
"145376",79.2
"145377",79.5
"145378",80.1
"145379",84.7
"145380",86
"145381",86.4
"145382",86.5
"145383",81.9
"145384",82
"145385",86.5
"145386",87.3
"145387",87.1
"145388",85.1
"145389",84.4
"145390",83.1
"145391",82.9
"145392",82.4
"145393",82.2
"145394",81.9
"145395",81.1
"145396",80.8
"145397",79.5
"145398",79.5
"145399",79.3
"145400",79.5
"145401",82
"145402",83.7
"145403",83.8
"145404",82
"145405",81.1
"145406",84.7
"145407",84.6
"145408",84.9
"145409",84.9
"145410",85.1
"145411",85.1
"145412",84.7
"145413",84.2
"145414",84.2
"145415",84
"145416",84.2
"145417",84.2
"145418",84
"145419",83.8
"145420",83.7
"145421",83.5
"145422",83.7
"145423",83.5
"145424",84
"145425",84.6
"145426",84.9
"145427",85.3
"145428",85.1
"145429",84.9
"145430",85.5
"145431",85.5
"145432",85.1
"145433",85.5
"145434",85.1
"145435",85.8
"145436",84.9
"145437",84.7
"145438",84.6
"145439",84.6
"145440",84.4
"145441",84
"145442",84
"145443",83.8
"145444",83.5
"145445",83.5
"145446",83.5
"145447",83.5
"145448",83.3
"145449",84.2
"145450",84.7
"145451",85.3
"145452",85.5
"145453",85.6
"145454",85.5
"145455",85.8
"145456",85.6
"145457",85.6
"145458",85.5
"145459",85.5
"145460",84.7
"145461",84.4
"145462",84.4
"145463",84.2
"145464",84.2
"145465",84
"145466",84
"145467",81.5
"145468",81.5
"145469",81.3
"145470",80.4
"145471",80.8
"145472",82.9
"145473",84.9
"145474",85.6
"145475",85.6
"145476",85.8
"145477",85.3
"145478",85.1
"145479",85.8
"145480",86
"145481",85.8
"145482",85.8
"145483",87.1
"145484",86
"145485",85.1
"145486",84.7
"145487",84
"145488",83.7
"145489",83.5
"145490",83.5
"145491",82.9
"145492",83.1
"145493",82.6
"145494",82.2
"145495",82.2
"145496",81.7
"145497",85.6
"145498",86.2
"145499",87.3
"145500",87.8
"145501",87.6
"145502",88
"145503",88.2
"145504",88.2
"145505",88.7
"145506",88.3
"145507",87.8
"145508",85.6
"145509",84.9
"145510",84.6
"145511",84.4
"145512",84
"145513",83.8
"145514",83.5
"145515",84.6
"145516",84.4
"145517",83.3
"145518",83.5
"145519",84.2
"145520",83.5
"145521",83.5
"145522",86.2
"145523",87.1
"145524",88.2
"145525",88.3
"145526",88.5
"145527",88.9
"145528",88.2
"145529",88.5
"145530",88.2
"145531",87.4
"145532",85.3
"145533",84.9
"145534",84.2
"145535",83.8
"145536",83.8
"145537",83.7
"145538",83.8
"145539",83.5
"145540",82.8
"145541",82.2
"145542",82.4
"145543",82.2
"145544",81
"145545",83.1
"145546",86.4
"145547",87.3
"145548",87.6
"145549",87.6
"145550",88
"145551",88.2
"145552",88.3
"145553",86.7
"145554",86
"145555",86.7
"145556",85.5
"145557",84.6
"145558",84.2
"145559",83.8
"145560",83.3
"145561",83.5
"145562",81.7
"145563",79.5
"145564",79.9
"145565",80.2
"145566",79.9
"145567",81
"145568",79.2
"145569",81.5
"145570",85.3
"145571",86.2
"145572",87.3
"145573",87.3
"145574",87.6
"145575",84.6
"145576",87.8
"145577",88.2
"145578",87.8
"145579",87.4
"145580",84.9
"145581",83.8
"145582",83.7
"145583",83.3
"145584",83.7
"145585",83.5
"145586",83.1
"145587",82.8
"145588",81.1
"145589",81.3
"145590",81.9
"145591",81.7
"145592",82.2
"145593",82.9
"145594",86.2
"145595",86.4
"145596",86.9
"145597",86.9
"145598",87.6
"145599",86.7
"145600",84.9
"145601",85.6
"145602",86.2
"145603",87.4
"145604",84.9
"145605",83.1
"145606",82.2
"145607",82.4
"145608",81.9
"145609",81.3
"145610",80.2
"145611",79.5
"145612",80.6
"145613",79.7
"145614",79.9
"145615",79.3
"145616",79.7
"145617",80.8
"145618",86.2
"145619",87.8
"145620",88.5
"145621",89.6
"145622",86.2
"145623",86.5
"145624",87.6
"145625",85.6
"145626",85.1
"145627",85.8
"145628",85.5
"145629",84.6
"145630",83.8
"145631",83.5
"145632",82.9
"145633",82.4
"145634",81.3
"145635",81.7
"145636",81.1
"145637",80.4
"145638",80.6
"145639",81.1
"145640",78.8
"145641",80.1
"145642",84.9
"145643",85.8
"145644",86.7
"145645",87.4
"145646",86.4
"145647",86.5
"145648",87.6
"145649",87.3
"145650",77.9
"145651",82
"145652",82.6
"145653",82.6
"145654",82.9
"145655",82.8
"145656",82.2
"145657",81.9
"145658",81.9
"145659",82.8
"145660",82.2
"145661",81.7
"145662",77.9
"145663",80.1
"145664",81.9
"145665",84
"145666",85.1
"145667",84.6
"145668",85.8
"145669",83.7
"145670",85.6
"145671",87.8
"145672",88.5
"145673",86.7
"145674",85.3
"145675",85.6
"145676",85.6
"145677",85.5
"145678",85.1
"145679",85.3
"145680",84.9
"145681",85.5
"145682",85.1
"145683",84.7
"145684",84.6
"145685",84.7
"145686",84.4
"145687",84.2
"145688",84.4
